,player_name,position,season,fantasy_points_ppr,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,tgt_sh,ay_sh,wopr_y,dom
1414,Peyton Hendershot,TE,2022,39.5,0.0,0,0.0,2.0,1,11,16,103.0,2,0.0536912751677852,0.0451345755693581,0.1166445732071644,0.0819800042319085
1415,Peyton Hendershot,TE,2023,7.800000000000001,0.0,0,0.0,0.0,0,4,7,38.0,0,0.0283400809716599,0.0169491525423728,0.0560694434913881,0.0112559241706161
1416,Peyton Hendershot,TE,2024,10.1,0.0,0,0.0,0.0,0,5,5,51.0,0,0.0367647058823529,0.022700119474313,0.0733071544029798,0.0299647473560517
1417,Dennis Houston,WR,2022,3.6,0.0,0,0.0,0.0,0,2,6,16.0,0,0.0821917808219178,0.1476635514018691,0.241418512354372,0.0184757505773672
1418,Juanyeh Thomas,DB,2024,7.4,0.0,0,0.0,0.0,0,1,1,4.0,0,0.0113636363636363,0.0071813285457809,0.0227905173820793,0.0033057851239669
1419,Julius Chestnut,RB,2022,8.3,0.0,0,0.0,12.0,0,3,3,41.0,0,0.029126213592233,0.0023228803716608,0.0455476246856782,0.0318818040435458
1420,Julius Chestnut,RB,2024,13.3,0.0,0,0.0,102.0,0,2,3,11.0,0,0.0136363636363636,0.000515729757607,0.020867129260631,0.0035900783289817
1422,Aaron Shampklin,RB,2024,1.7000000000000002,0.0,0,0.0,17.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1423,John Metchie III,WR,2023,32.2,0.0,0,0.0,4.0,0,16,30,158.0,0,0.0603621730382293,0.0590717299578059,0.1378006435235887,0.0197648236177132
1424,John Metchie III,WR,2024,55.400000000000006,0.0,0,0.0,0.0,0,24,37,254.0,1,0.1128048780487804,0.1193976335604159,0.2647254239215035,0.1052654482158398
1425,Hassan Haskins,RB,2022,26.0,0.0,0,0.0,93.0,0,11,12,57.0,0,0.0677966101694915,-0.0043165467625899,0.0982416778441653,0.0276699029126213
1426,Hassan Haskins,RB,2024,32.8,0.0,0,0.0,89.0,2,3,3,49.0,1,0.0086705202312138,0.0023553162853297,0.0148900333750846,0.0422912858013406
1427,Tucker Fisk,TE,2023,1.9,0.0,0,0.0,0.0,0,1,1,9.0,0,0.05,0.0211267605633802,0.0919014084507042,0.0296052631578947
1428,Tucker Fisk,TE,2024,10.9,0.0,0,0.0,0.0,0,7,8,39.0,0,0.0346320346320346,0.0092549745488199,0.0593520315871079,0.0118757612667478
1429,Alec Pierce,WR,2022,112.3,0.0,0,0.0,0.0,0,41,78,593.0,2,0.1358885017421602,0.2552359676068137,0.4080215266986914,0.1398344583735133
1430,Alec Pierce,WR,2023,95.4,0.0,0,0.0,0.0,0,32,65,514.0,2,0.1132404181184669,0.2296122209165687,0.3535504039109554,0.1217585437059934
1431,Alec Pierce,WR,2024,161.4,0.0,0,0.0,0.0,0,37,69,824.0,7,0.1374501992031872,0.280688622754491,0.4307261970083736,0.3030109876768044
1432,Jalen Tolbert,WR,2022,3.2,0.0,0,0.0,0.0,0,2,3,12.0,0,0.0491803278688524,0.1159793814432989,0.1665539969579178,0.0114942528735632
1433,Jalen Tolbert,WR,2023,60.8,0.0,0,0.0,0.0,0,22,36,268.0,2,0.0743801652892562,0.1259968102073365,0.2123676960997535,0.0651625516349762
1434,Jalen Tolbert,WR,2024,152.0,0.0,0,0.0,0.0,0,49,79,610.0,7,0.1240188383045525,0.1933418693982074,0.3407017529753948,0.2267095924178673
1435,Maurice Alexander,WR,2022,1.7000000000000002,0.0,0,0.0,0.0,0,1,1,7.0,0,0.027027027027027,0.0112359550561797,0.0495293045854843,0.0109034267912772
1436,Garrett Wilson,WR,2022,215.7,0.0,0,0.0,4.0,0,83,147,1103.0,4,0.2344497607655502,0.2992460854436497,0.5910715095032452,0.2698432343234324
1437,Garrett Wilson,WR,2023,213.2,0.0,0,0.0,0.0,0,95,168,1042.0,3,0.2795341098169717,0.42675,0.7607011647254576,0.2908255397137698
1438,Garrett Wilson,WR,2024,251.9,0.0,0,0.0,5.0,0,101,153,1104.0,7,0.2520593080724876,0.3345472201990774,0.6457267382679934,0.2503534250096388
1439,Jahan Dotson,WR,2022,130.6,0.0,0,0.0,-7.0,0,35,61,523.0,7,0.1517412935323383,0.2537935138351681,0.430646751366642,0.3028779019026008
1440,Jahan Dotson,WR,2023,124.8,0.0,0,0.0,0.0,0,49,83,518.0,4,0.130503144654088,0.1611076148521082,0.3246408088628186,0.1453841239418623
1441,Jahan Dotson,WR,2024,41.9,0.0,0,0.0,13.0,0,19,33,216.0,0,0.0866141732283464,0.1131487889273356,0.2204402909843882,0.0368600682593856
1442,Treylon Burks,WR,2022,88.1,0.0,0,0.0,47.0,0,33,54,444.0,1,0.1682242990654205,0.2588137702198258,0.4593874647739915,0.1305860805860805
1443,Treylon Burks,WR,2023,39.9,0.0,0,0.0,18.0,0,16,30,221.0,0,0.1119402985074626,0.21284046692607,0.3381828213020501,0.0574921956295525
1444,Treylon Burks,WR,2024,7.5,0.0,0,0.0,1.0,0,4,8,34.0,0,0.056338028169014,0.1260504201680672,0.1853473783879749,0.0216836734693877
1445,Trey McBride,TE,2022,61.5,0.0,0,0.0,0.0,0,29,39,265.0,1,0.1174698795180722,0.1006263048016701,0.2567058631184445,0.1379112608415167
1446,Trey McBride,TE,2023,181.5,0.0,0,0.0,0.0,0,81,106,825.0,3,0.1909909909909909,0.1557572861920688,0.4110923154401414,0.2035957240038872
1447,Trey McBride,TE,2024,243.8,0.0,0,0.0,2.0,1,111,147,1146.0,2,0.2821497120921305,0.253513209668353,0.6260351358728782,0.2041565778853914
1448,Velus Jones,WR,2022,38.0,0.0,0,0.0,103.0,1,7,14,107.0,1,0.0636363636363636,0.1195707715891671,0.1911111627258791,0.085548172757475
1449,Velus Jones,WR,2023,11.1,0.0,0,0.0,51.0,0,4,7,20.0,0,0.0221518987341772,0.0367398648648648,0.0626197399931577,0.0046992481203007
1450,Velus Jones Jr.,RB,2024,2.9000000000000004,0.0,0,0.0,11.0,0,1,1,8.0,0,0.0175438596491228,-0.0085470085470085,0.0194781826360773,0.0135135135135135
1451,Brian Robinson,RB,2022,112.7,0.0,0,0.0,797.0,2,9,12,60.0,1,0.0330578512396694,-0.0037262872628726,0.046605747049206,0.0449477351916376
1452,Brian Robinson,RB,2023,198.1,0.0,0,0.0,733.0,5,36,43,368.0,4,0.0761061946902654,-0.0130765572990965,0.103698046196121,0.1485232067510548
1453,Brian Robinson,RB,2024,159.8,0.0,0,0.0,799.0,8,20,25,159.0,0,0.0576036866359447,-0.0068289786223277,0.0809423470560548,0.0244464944649446
1454,Jelani Woods,TE,2022,74.2,0.0,0,0.0,0.0,0,25,40,312.0,3,0.0907029478458049,0.1468634686346863,0.2535451966764566,0.1583832335329341
1455,Kavontae Turpin,WR,2022,3.6,0.0,0,0.0,17.0,0,1,2,9.0,0,0.0119760479041916,0.0101010101010101,0.0260448799370955,0.0039543057996485
1456,KaVontae Turpin,WR,2023,59.7,0.0,0,0.0,110.0,1,12,18,127.0,3,0.0420560747663551,0.0507156191661481,0.1036566074824511,0.0734898727370496
1457,KaVontae Turpin,WR,2024,104.2,0.0,0,0.0,92.0,0,31,52,420.0,2,0.0895008605851979,0.1011287721723105,0.2151543086156453,0.1028095863838308
1458,Jeremy Ruckert,TE,2022,1.8,0.0,0,0.0,0.0,0,1,2,8.0,0,0.0256410256410256,0.0099290780141843,0.0464048008728859,0.0084566596194503
1459,Jeremy Ruckert,TE,2023,31.1,0.0,0,0.0,0.0,0,16,22,151.0,0,0.0607734806629834,0.0545954438334642,0.1348365760612465,0.0360381861575179
1460,Jeremy Ruckert,TE,2024,28.5,0.0,0,0.0,0.0,0,18,28,105.0,0,0.0618101545253863,0.0302267002518891,0.1168965919895908,0.0169464170432537
1461,Chigoziem Okonkwo,TE,2022,97.2,0.0,0,0.0,2.0,0,32,46,450.0,3,0.1135802469135802,0.1112862547288776,0.2593993741534725,0.172975352112676
1462,Chigoziem Okonkwo,TE,2023,113.4,0.0,0,0.0,6.0,0,54,77,528.0,1,0.1558704453441295,0.1149047931713723,0.3257295025532922,0.110885128538887
1463,Chig Okonkwo,TE,2024,113.6,0.0,0,0.0,17.0,0,52,70,479.0,2,0.1388888888888889,0.1043762575452716,0.2918343393695506,0.1185609907470097
1464,Romeo Doubs,WR,2022,101.6,0.0,0,0.0,11.0,0,42,67,425.0,3,0.1495535714285714,0.1877948113207547,0.3745662061994609,0.1540723479804704
1465,Romeo Doubs,WR,2023,174.4,0.0,0,0.0,0.0,0,59,96,674.0,8,0.1652323580034423,0.2279352226720647,0.4301967151428153,0.2050475059382422
1466,Romeo Doubs,WR,2024,132.1,0.0,0,0.0,0.0,0,46,72,601.0,4,0.1894736842105263,0.2625963248369887,0.4942875861853805,0.1861314392308796
1467,Tyrion Davis-Price,RB,2022,9.9,0.0,0,0.0,99.0,0,0,2,0.0,0,0.0136054421768707,0.0,0.0204081632653061,0.0
1468,Tyrion Davis-Price,RB,2023,2.1,0.0,0,0.0,21.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1469,Tyrion Davis-Price,RB,2024,0.7000000000000001,0.0,0,0.0,7.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1470,Danny Gray,WR,2022,2.9,0.0,0,0.0,9.0,0,1,7,10.0,0,0.0443037974683544,0.1412180052956752,0.1794301004390718,0.0038910505836575
1471,Brock Purdy,QB,2022,106.26,1374.0,13,4.0,13.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
1472,Brock Purdy,QB,2023,295.6,4280.0,31,11.0,144.0,2,0,0,0.0,0,0.0,0.0,0.0,0.0
1473,Brock Purdy,QB,2024,266.86,3864.0,20,12.0,323.0,5,0,0,0.0,0,0.0,0.0,0.0,0.0
1474,Calvin Austin,WR,2023,52.7,0.0,0,0.0,57.0,1,17,30,180.0,1,0.0700934579439252,0.1191301607311692,0.2004443155008232,0.0730364819333101
1475,Calvin Austin III,WR,2024,120.8,0.0,0,0.0,0.0,0,36,58,548.0,4,0.1162324649298597,0.1819564115560061,0.3199138266395944,0.1712014997293622
1476,Isaiah Likely,TE,2022,91.3,0.0,0,0.0,0.0,0,36,60,373.0,3,0.1463414634146341,0.1201423909819044,0.3156261079074748,0.1573093681917211
1477,Isaiah Likely,TE,2023,101.1,0.0,0,0.0,0.0,0,30,40,411.0,5,0.1055408970976253,0.0810283110966482,0.2231339945237566,0.1904265700722803
1478,Isaiah Likely,TE,2024,123.7,0.0,0,0.0,0.0,0,42,58,477.0,6,0.1374407582938388,0.1265239772419398,0.3073803192343102,0.1497927381592078
1479,Kyren Williams,RB,2022,30.5,0.0,0,0.0,139.0,0,9,12,76.0,0,0.055045871559633,0.0104873534855027,0.0909586901278517,0.0267794221282593
1480,Kyren Williams,RB,2023,255.0,0.0,0,0.0,1144.0,12,32,48,206.0,3,0.1093394077448747,0.0028901734104046,0.1663212503456357,0.1018839232913745
1481,Kyren Williams,RB,2024,272.1,0.0,0,0.0,1299.0,14,34,40,182.0,2,0.0772200772200772,-0.0081988214194209,0.109271058694579,0.0741892610313663
1482,Zamir White,RB,2022,7.000000000000001,0.0,0,0.0,70.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1483,Zamir White,RB,2023,73.9,0.0,0,0.0,451.0,1,15,19,98.0,0,0.0452380952380952,0.0013170892327955,0.0689108142433792,0.0179028132992327
1484,Zamir White,RB,2024,29.3,0.0,0,0.0,183.0,1,6,8,30.0,0,0.0280701754385964,-0.0139508928571428,0.0309445488721804,0.0080906148867313
1485,Jake Ferguson,TE,2022,48.4,0.0,0,0.0,0.0,0,19,22,174.0,2,0.0625,0.0265975820379965,0.1150280656303972,0.0838389731621937
1486,Jake Ferguson,TE,2023,177.1,0.0,0,0.0,0.0,0,71,102,761.0,5,0.1661237785016286,0.1072173550271172,0.3349595517741368,0.1510968049594659
1487,Jake Ferguson,TE,2024,104.4,0.0,0,0.0,0.0,0,59,86,494.0,0,0.1631878557874762,0.0928792569659442,0.3190851892539698,0.0737093404953745
1488,Isaiah Spiller,RB,2022,8.4,0.0,0,0.0,41.0,0,3,3,13.0,0,0.0144230769230769,-0.008424599831508,0.0148949355194089,0.0050465838509316
1489,Isaiah Spiller,RB,2023,19.0,0.0,0,0.0,96.0,0,6,6,34.0,0,0.017910447761194,-0.0019833399444664,0.0252789996862178,0.0070306038047973
1490,Charlie Kolar,TE,2022,8.9,0.0,0,0.0,0.0,0,4,6,49.0,0,0.1363636363636363,0.1404011461318051,0.3168663714508987,0.0
1491,Charlie Kolar,TE,2023,21.700000000000003,0.0,0,0.0,0.0,0,7,9,87.0,1,0.0573248407643312,0.0739495798319327,0.145146925012043,0.0740809736711376
1492,Charlie Kolar,TE,2024,28.3,0.0,0,0.0,2.0,0,9,11,131.0,1,0.0533980582524271,0.0377574370709382,0.1103030370353913,0.0624238379852608
1493,Skyy Moore,WR,2022,49.4,0.0,0,0.0,24.0,0,22,33,250.0,0,0.0595667870036101,0.0655654383735705,0.1418025312042715,0.027466490881125
1494,Skyy Moore,WR,2023,53.7,0.0,0,0.0,23.0,0,21,38,244.0,1,0.0770791075050709,0.0997058823529411,0.1953833671399594,0.0573180164073693
1495,Skyy Moore,WR,2024,0.0,0.0,0,0.0,0.0,0,0,3,0.0,0,0.0535714285714285,0.0440097799511002,0.115564966818023,0.0
1496,Erik Ezukanma,WR,2022,1.3,0.0,0,0.0,0.0,0,1,1,3.0,0,0.032258064516129,-0.0192307692307692,0.0330024813895781,0.0
1497,Erik Ezukanma,WR,2023,2.2,0.0,0,0.0,22.0,0,0,1,0.0,0,0.0133333333333333,0.0104712041884816,0.0283769633507853,0.0
1498,Erik Ezukanma,WR,2024,0.0,0.0,0,0.0,0.0,0,0,2,0.0,0,0.0625,0.2864077669902912,0.322876213592233,0.0
1499,Pierre Strong,RB,2022,27.2,0.0,0,0.0,100.0,1,7,7,42.0,0,0.0526315789473684,0.0039215686274509,0.0820846233230134,0.0234375
1500,Pierre Strong,RB,2023,42.8,0.0,0,0.0,291.0,1,5,8,47.0,0,0.0165289256198347,-0.001232437761893,0.0238074382202376,0.0072041692213366
1501,Pierre Strong,RB,2024,35.2,0.0,0,0.0,108.0,0,14,22,104.0,0,0.0501138952164009,0.001743679163034,0.0765657861550285,0.0212765957446808
1502,Kenny Pickett,QB,2022,149.86,2404.0,7,9.0,237.0,3,0,0,0.0,0,0.0,0.0,0.0,0.0
1503,Kenny Pickett,QB,2023,110.2,2070.0,6,4.0,54.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
1504,Kenny Pickett,QB,2024,25.14,291.0,2,1.0,15.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
1505,Tyquan Thornton,WR,2022,66.3,0.0,0,0.0,16.0,1,22,45,247.0,2,0.1174934725848564,0.2397921306607275,0.3680739134058666,0.1206121636229163
1506,Tyquan Thornton,WR,2023,27.200000000000003,0.0,0,0.0,51.0,0,13,23,91.0,0,0.0807017543859649,0.1262349066959385,0.2220405569356981,0.0244492208490059
1507,Tyquan Thornton,WR,2024,8.7,0.0,0,0.0,0.0,0,4,8,47.0,0,0.0714285714285714,0.1621621621621621,0.2368725868725869,0.0416666666666666
1508,Bailey Zappe,QB,2022,39.64,781.0,5,3.0,0.0,0,1,1,-6.0,0,0.0096153846153846,-0.011204481792717,0.0054594914889032,-0.003610108303249
1509,Bailey Zappe,QB,2023,69.18,1272.0,6,9.0,83.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
1510,Bailey Zappe,QB,2024,7.000000000000001,170.0,1,2.0,2.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1511,Daniel Bellinger,TE,2022,75.0,0.0,0,0.0,2.0,1,30,35,268.0,2,0.1054216867469879,0.0679611650485436,0.2125014621593169,0.1628223159868729
1512,Daniel Bellinger,TE,2023,50.5,0.0,0,0.0,0.0,0,25,28,255.0,0,0.0732984293193717,0.0509604076832614,0.1507159701256667,0.0569196428571428
1513,Daniel Bellinger,TE,2024,26.5,0.0,0,0.0,0.0,0,14,17,125.0,0,0.0653846153846153,0.0453648915187376,0.1343688362919132,0.048337200309358
1514,Wan'Dale Robinson,WR,2022,51.6,0.0,0,0.0,-1.0,0,23,31,227.0,1,0.1823529411764705,0.1568627450980392,0.3990196078431372,0.1513801879404855
1515,Wan'Dale Robinson,WR,2023,133.2,0.0,0,0.0,87.0,1,60,78,525.0,1,0.1729490022172949,0.1254206179259712,0.3597599976667193,0.128358798735511
1516,Wan'Dale Robinson,WR,2024,182.7,0.0,0,0.0,18.0,0,93,140,699.0,3,0.2368866328257191,0.1632246827569047,0.4859096954441024,0.199261573416643
1517,Breece Hall,RB,2022,115.1,0.0,0,0.0,463.0,4,19,31,218.0,1,0.1201550387596899,0.0760380190095047,0.2410629733471387,0.1390045168718448
1518,Breece Hall,RB,2023,290.5,0.0,0,0.0,994.0,5,76,95,591.0,4,0.1580698835274542,-0.012,0.2275048252911813,0.2694256529121634
1519,Breece Hall,RB,2024,240.9,0.0,0,0.0,876.0,5,57,76,483.0,3,0.1338028169014084,0.0049273858921161,0.2046461340658056,0.1156785422899102
1520,Desmond Ridder,QB,2022,38.72,708.0,2,0.0,64.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1521,Desmond Ridder,QB,2023,181.14,2836.0,12,12.0,193.0,5,1,1,-6.0,0,0.0021786492374727,-0.001577287066246,0.0020061442032123,-0.0009151921903599
1522,Desmond Ridder,QB,2024,21.92,458.0,2,2.0,36.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1523,Dane Belton,DB,2024,1.0,0.0,0,0.0,10.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1524,Christian Watson,WR,2022,164.10000000000002,0.0,0,0.0,80.0,2,41,66,611.0,7,0.1473214285714285,0.2466595403527525,0.4183097751393448,0.2549490829220983
1525,Christian Watson,WR,2023,101.3,0.0,0,0.0,11.0,0,28,53,422.0,5,0.1693290734824281,0.3166666666666666,0.5073269435569756,0.2614981273408239
1526,Christian Watson,WR,2024,105.3,0.0,0,0.0,23.0,0,29,53,620.0,2,0.1295843520782396,0.2637608270466611,0.4053851897546883,0.1326291079812206
1527,Malik Willis,QB,2022,19.34,276.0,0,3.0,123.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
1528,Malik Willis,QB,2023,3.06,74.0,0,0.0,21.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1529,Malik Willis,QB,2024,51.8,550.0,3,0.0,138.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
1530,Cade Otton,TE,2022,93.1,0.0,0,0.0,0.0,0,42,65,391.0,2,0.1017214397496087,0.0907801418439716,0.2252062730995904,0.0941227057731912
1531,Cade Otton,TE,2023,116.5,0.0,0,0.0,0.0,0,47,67,455.0,4,0.12430426716141,0.0993188310261481,0.2659114655630335,0.1332880251412266
1532,Cade Otton,TE,2024,140.6,0.0,0,0.0,-4.0,0,59,87,600.0,4,0.1875,0.1551383399209486,0.4053606719367589,0.1453271673108779
1533,Kenneth Walker,RB,2022,202.5,0.0,0,0.0,1050.0,9,27,35,165.0,0,0.068762278978389,-0.0198360222163448,0.0872746006945076,0.0215799110646089
1534,Kenneth Walker,RB,2023,199.4,0.0,0,0.0,905.0,8,29,37,259.0,1,0.0729783037475345,-0.0219444444444444,0.0919119000657462,0.0604503148097454
1535,Kenneth Walker III,RB,2024,181.2,0.0,0,0.0,573.0,7,46,53,299.0,1,0.1318407960199005,-0.0215531987683886,0.1805186350151398,0.0859832836968008
1536,Daylen Baldwin,WR,2022,4.5,0.0,0,0.0,0.0,0,2,2,25.0,0,0.0714285714285714,0.1937984496124031,0.2621816168327796,0.077639751552795
1537,Josh Ali,WR,2022,0.0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0333333333333333,0.1271186440677966,0.1516949152542372,0.0
1538,Xavier Smith,WR,2024,6.2,0.0,0,0.0,36.0,0,2,2,6.0,0,0.018348623853211,0.0013679890560875,0.0286173270246865,0.0040106951871657
1539,Israel Abanikanda,RB,2023,18.3,0.0,0,0.0,70.0,0,7,11,43.0,0,0.0506912442396313,0.005281690140845,0.080262218472123,0.0192479856759176
1540,Sean Clifford,QB,2023,1.28,37.0,0,0.0,-2.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1541,Dontayvion Wicks,WR,2023,119.76,14.0,0,0.0,1.0,0,39,58,581.0,4,0.1126213592233009,0.138051857042747,0.2793735244691491,0.1565339292113751
1542,Dontayvion Wicks,WR,2024,110.5,0.0,0,0.0,0.0,0,39,76,415.0,5,0.1586638830897703,0.210174349176021,0.4061353039754724,0.1419640590432669
1543,Will Mallory,TE,2023,38.7,0.0,0,0.0,0.0,0,18,26,207.0,0,0.0673575129533678,0.0707317073170731,0.1576216352837103,0.0392491467576791
1544,Will Mallory,TE,2024,6.9,0.0,0,0.0,0.0,0,4,8,29.0,0,0.0338983050847457,0.0341423282599753,0.0781613202350989,0.010146955913226
1545,Eric Gray,RB,2023,13.0,0.0,0,0.0,48.0,0,6,7,22.0,0,0.0386740331491712,-0.0059790732436472,0.0532277911288391,0.0089795918367346
1546,Eric Gray,RB,2024,19.3,0.0,0,0.0,31.0,0,10,11,82.0,0,0.0306406685236768,-0.0093736685129953,0.038462067975119,0.0197685631629701
1547,Evan Hull,RB,2023,1.7000000000000002,0.0,0,0.0,1.0,0,1,1,6.0,0,0.0256410256410256,0.0137614678899082,0.049470712773465,0.0134529147982062
1548,Tanner McKee,QB,2024,28.82,323.0,4,0.0,-1.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1549,Tyson Bagent,QB,2023,53.260000000000005,859.0,3,6.0,109.0,2,0,0,0.0,0,0.0,0.0,0.0,0.0
1550,Tyson Bagent,QB,2024,-0.26,11.0,0,0.0,-7.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1551,Keaton Mitchell,RB,2023,69.9,0.0,0,0.0,396.0,2,9,11,93.0,0,0.0526315789473684,-0.0010157440325038,0.0781347731950495,0.0268320830929024
1552,Keaton Mitchell,RB,2024,6.800000000000001,0.0,0,0.0,30.0,0,1,1,28.0,0,0.0204081632653061,-0.010482180293501,0.0222265006631583,0.0349127182044887
1553,Malik Heath,WR,2023,33.5,0.0,0,0.0,0.0,0,15,24,125.0,1,0.0597014925373134,0.0623145400593471,0.1394038708534479,0.0395890754196943
1554,Malik Heath,WR,2024,31.700000000000003,0.0,0,0.0,0.0,0,10,13,97.0,2,0.0822784810126582,0.0534351145038167,0.1661658131220407,0.1527063083666857
1555,Tommy DeVito,QB,2023,93.54,1101.0,8,3.0,195.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
1556,Tommy DeVito,QB,2024,13.480000000000002,257.0,0,0.0,32.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1557,Bryce Ford-Wheaton,WR,2024,6.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1558,Ben VanSumeren,LB,2024,1.0,0.0,0,0.0,0.0,0,1,1,0.0,0,0.0416666666666666,0.0,0.0625,0.0
1560,Jason Brownlee,WR,2023,16.6,0.0,0,0.0,0.0,0,5,8,56.0,1,0.0526315789473684,0.0992,0.1583073684210526,0.2051811095827602
1561,Xavier Gipson,WR,2023,62.7,0.0,0,0.0,68.0,1,21,38,229.0,0,0.07421875,0.1083863154707841,0.1980371773766273,0.0402177730944854
1562,Xavier Gipson,WR,2024,16.4,0.0,0,0.0,5.0,0,6,10,39.0,1,0.0408163265306122,0.0663114268798105,0.1142736312997668,0.0543868232224396
1563,E.J. Jenkins,TE,2024,7.7,0.0,0,0.0,0.0,0,1,2,7.0,1,0.0333333333333333,0.019438444924406,0.0655507559395248,0.1075107296137339
1564,Grant DuBose,WR,2024,3.1,0.0,0,0.0,0.0,0,2,4,11.0,0,0.050632911392405,0.0953346855983772,0.1522171155673094,0.013064133016627
1565,Nikko Remigio,WR,2024,6.800000000000001,0.0,0,0.0,0.0,0,2,6,48.0,0,0.3529411764705882,0.5333333333333333,0.956078431372549,0.0
1566,Bijan Robinson,RB,2023,246.3,0.0,0,0.0,976.0,4,58,86,487.0,4,0.1622641509433962,0.0055235903337169,0.2478150986820678,0.1821503700818075
1567,Bijan Robinson,RB,2024,341.7,0.0,0,0.0,1456.0,14,61,72,431.0,1,0.1288014311270125,-0.0047021943573667,0.1894403912046253,0.0741247234359538
1568,Jaxon Smith-Njigba,WR,2023,149.8,0.0,0,0.0,0.0,0,63,93,628.0,4,0.1617391304347826,0.1380732831836932,0.3530673221991285,0.1623104934213958
1569,Jaxon Smith-Njigba,WR,2024,253.0,35.0,0,0.0,26.0,0,100,137,1130.0,6,0.2310286677908937,0.2882839086047642,0.577170128570152,0.2718820343848889
1570,Quentin Johnston,WR,2023,94.0,0.0,0,0.0,9.0,0,38,67,431.0,2,0.1060126582278481,0.1819142193112191,0.3045503627907474,0.091643475572047
1571,Quentin Johnston,WR,2024,174.70000000000002,0.0,0,0.0,6.0,0,55,91,711.0,8,0.2072892938496583,0.2607086197778953,0.5195008365968037,0.2990921391471345
1572,Luke Schoonmaker,TE,2023,26.5,0.0,0,0.0,0.0,0,8,15,65.0,2,0.0367647058823529,0.0251630941286113,0.0752775341264185,0.0472379158819836
1573,Luke Schoonmaker,TE,2024,57.1,0.0,0,0.0,0.0,0,27,36,241.0,1,0.0927835051546391,0.0699472759226713,0.1951330784700958,0.0877469725940089
1574,Hendon Hooker,QB,2024,2.68,62.0,0,0.0,2.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
1575,Kendre Miller,RB,2023,43.3,0.0,0,0.0,156.0,1,10,11,117.0,0,0.0454545454545454,-0.0037576326914044,0.0651757120286946,0.034090909090909
1576,Kendre Miller,RB,2024,29.1,0.0,0,0.0,148.0,1,5,8,33.0,0,0.0380952380952381,0.0017026106696935,0.0585049456786119,0.0128304821150855
1577,Tank Bigsby,RB,2023,24.8,0.0,0,0.0,132.0,2,1,4,6.0,0,0.0089887640449438,0.0017867778439547,0.0149125683425795,0.000914913083257
1578,Tank Bigsby,RB,2024,129.0,0.0,0,0.0,766.0,7,7,12,54.0,0,0.0246406570841889,-0.0033600413543551,0.0342729525427992,0.008038106579339
1579,Darnell Washington,TE,2023,13.1,0.0,0,0.0,0.0,0,7,10,61.0,0,0.0421940928270042,0.0063879210220673,0.0684014760581602,0.0202523240371845
1580,Darnell Washington,TE,2024,45.0,0.0,0,0.0,0.0,0,19,25,200.0,1,0.0656167979002624,0.0345047923322683,0.1260290307162083,0.0661053502962704
1581,Michael Wilson,WR,2023,114.5,0.0,0,0.0,0.0,0,38,58,565.0,3,0.1327231121281464,0.2181157225083308,0.3735772461988843,0.2024664490388103
1582,Michael Wilson,WR,2024,124.5,0.0,0,0.0,7.0,0,47,71,548.0,4,0.139763779527559,0.2317213586643638,0.3950227562228297,0.1934004456081575
1583,Tre Tucker,WR,2023,71.8,0.0,0,0.0,77.0,0,19,34,331.0,2,0.0796252927400468,0.19790675547098,0.2777633434868543,0.1220752339812815
1584,Tre Tucker,WR,2024,129.3,0.0,0,0.0,44.0,1,47,81,539.0,3,0.1275590551181102,0.2282828282828282,0.373964845303428,0.1444076550375209
1585,Derius Davis,WR,2023,37.7,0.0,0,0.0,101.0,0,15,17,66.0,0,0.0329457364341085,-0.0098191214470284,0.04156330749354,0.00917176209005
1586,Derius Davis,WR,2024,40.1,0.0,0,0.0,39.0,0,13,17,112.0,2,0.0513595166163142,0.0223752151462994,0.0949394470415108,0.0939819342960704
1587,Charlie Jones,WR,2023,20.7,0.0,0,0.0,13.0,0,7,9,64.0,0,0.0445544554455445,0.0613830613830613,0.1159381322747659,0.0243161094224924
